year,school_name,department,specialty_name,score_level,result_min_score,final_admission_min_score,final_admission_max_score,admission_avg_score,school_retest_min_score,admission_score_raw,source_type,source_url,verify_status,notes
2026,北京师范大学,心理学部,,第三方拟录取最低分,304,304,343,324,324,324【304-343】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,北京师范大学,心理学部,,第三方拟录取最低分,280,280,344,308,308,308【280-344】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,北京师范大学,心理学部,,第三方拟录取最低分,318,318,372,341,334,341【318-372】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,山东大学,人工智能学院,计算机科学与技术,第三方拟录取最低分,313,313,367,343,340,343【313-367】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,山东大学,人工智能学院,电子信息-人工智能,第三方拟录取最低分,345,345,399,371,365,371【345-399】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,山东大学,人工智能学院,,第三方拟录取最低分,322,322,386,346,343,346【322-386】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,山东大学,人工智能学院,,第三方拟录取最低分,340,340,391,359,354,359【340-391】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,山东大学,人工智能学院,,第三方拟录取最低分,333,333,411,363,353,363【333-411】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,山东大学,人工智能学院,,第三方拟录取最低分,380,380,417,395,389,395【380-417】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,山东大学,人工智能学院,,第三方拟录取最低分,359,359,401,372,367,372【359-401】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,山东大学,人工智能学院,,第三方拟录取最低分,336,336,405,368,357,368【336-405】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,山东大学,人工智能学院,,第三方拟录取最低分,334,334,410,378,365,378【334-410】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,山东大学,人工智能学院,,第三方拟录取最低分,320,320,337,329,329,329【320-337】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,国防科技大学,计算机学院,计算机科学与技术,第三方拟录取最低分,352,352,404,375,346,375【352-404】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,国防科技大学,计算机学院,集成电路科学 与工程,第三方拟录取最低分,335,335,379,352,328,352【335-379】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,国防科技大学,计算机学院,软件工程,第三方拟录取最低分,349,349,400,367,347,367【349-400】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,国防科技大学,计算机学院,网络空间安全,第三方拟录取最低分,336,336,350,343,336,343【336-350】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,国防科技大学,计算机学院,电子信息,第三方拟录取最低分,346,346,422,368,346,368【346-422】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,中国农业大学,信息与电气工程学院,计算机科学与技术,第三方拟录取最低分,302,302,379,328,328,328【302-379】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,中国农业大学,信息与电气工程学院,智能科学与技术,第三方拟录取最低分,320,320,394,343,343,343【320-394】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,中国农业大学,信息与电气工程学院,电子信息-计算机,第三方拟录取最低分,304,304,371,333,333,333【304-371】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,中央民族大学,信息科学与工程学院,计算机科学与技术,第三方拟录取最低分,279,279,356,314,310,314【279-356】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,中央民族大学,信息科学与工程学院,软件工程,第三方拟录取最低分,308,308,380,337,330,337【308-380】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,中央民族大学,信息科学与工程学院,电子信息,第三方拟录取最低分,271,271,398,327,142,327【271-398】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,西北农林科技大学,信息工程学院 陕西省杨凌示范区,计算机科学与技术,第三方拟录取最低分,263,263,326,295,263,295【263-326】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,西北农林科技大学,信息工程学院 陕西省杨凌示范区,电子信息-计算机,第三方拟录取最低分,274,274,386,309,260,309【274-386】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,西北农林科技大学,信息工程学院 陕西省杨凌示范区,电子信息-人工智能,第三方拟录取最低分,284,284,403,322,284,322【284-403】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,西北农林科技大学,信息工程学院 陕西省杨凌示范区,电子信息-人工智能 非全,第三方拟录取最低分,261,261,306,280,269,调剂 280【261-306】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,西北农林科技大学,信息工程学院 陕西省杨凌示范区,农业工程与 信息技术,第三方拟录取最低分,245,245,347,296,245,296【245-347】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,兰州大学,信息科学与工程学院,计算机科学与技术,第三方拟录取最低分,320,320,362,343,341,一志愿 343【320-362】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,兰州大学,信息科学与工程学院,电子信息-计算机,第三方拟录取最低分,291,291,400,338,133,338【291-400】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,兰州大学,信息科学与工程学院,电子信息-软件方向,第三方拟录取最低分,312,312,325,319,319,319【312-325】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,北京邮电大学,数字媒体与设计艺术学院,计算机科学与技术,第三方拟录取最低分,332,332,410,354,331,354【332-410】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,北京邮电大学,数字媒体与设计艺术学院,,第三方拟录取最低分,320,320,392,352,320,352【320-392】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,北京邮电大学,数字媒体与设计艺术学院,,第三方拟录取最低分,319,319,397,348,319,348【319-397】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,北京邮电大学,数字媒体与设计艺术学院,,第三方拟录取最低分,343,343,384,363,343,363【343-384】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,北京邮电大学,数字媒体与设计艺术学院,阿灵顿,第三方拟录取最低分,323,323,360,343,343,343【323-360】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,北京邮电大学,数字媒体与设计艺术学院,,第三方拟录取最低分,324,324,400,344,324,344【324-400】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,北京邮电大学,数字媒体与设计艺术学院,,第三方拟录取最低分,303,303,391,330,303,330【303-391】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,北京邮电大学,数字媒体与设计艺术学院,,第三方拟录取最低分,304,304,387,342,304,342【304-387】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,北京邮电大学,数字媒体与设计艺术学院,,第三方拟录取最低分,320,320,384,344,320,344【320-384】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,北京邮电大学,数字媒体与设计艺术学院,,第三方拟录取最低分,317,317,380,343,316,343【317-380】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,北京邮电大学,数字媒体与设计艺术学院,,第三方拟录取最低分,300,300,387,340,300,340【300-387】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,北京邮电大学,数字媒体与设计艺术学院,,第三方拟录取最低分,329,329,383,352,329,352【329-383】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,北京邮电大学,数字媒体与设计艺术学院,,第三方拟录取最低分,272,272,363,311,272,311【272-363】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,北京邮电大学,数字媒体与设计艺术学院,,第三方拟录取最低分,340,340,372,353,340,353【340-372】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,武汉理工大学,武汉理工大学海南专项,电子信息-计算机,第三方拟录取最低分,318,318,367,339,337,339【318-367】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,武汉理工大学,武汉理工大学海南专项,电子信息-软件方向,第三方拟录取最低分,317,317,365,340,338,340【317-365】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,武汉理工大学,武汉理工大学海南专项,,第三方拟录取最低分,350,350,385,365,100,365【350-385】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,武汉理工大学,武汉理工大学海南专项,,第三方拟录取最低分,342,342,388,364,360,364【342-388】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,武汉理工大学,武汉理工大学海南专项,,第三方拟录取最低分,351,351,399,369,361,369【351-399】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,武汉理工大学,武汉理工大学海南专项,,第三方拟录取最低分,353,353,379,363,362,363【353-379】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,武汉理工大学,武汉理工大学海南专项,,第三方拟录取最低分,345,345,384,360,358,360【345-384】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,武汉理工大学,武汉理工大学海南专项,,第三方拟录取最低分,328,328,373,347,343,347【328-373】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,西安电子科技大学,卓越工程师学院,计算机-1粤港澳 大湾专项,第三方拟录取最低分,330,330,382,356,352,356【330-382】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,西安电子科技大学,卓越工程师学院,计算机科学与技术 -联合培养,第三方拟录取最低分,347,347,367,359,358,359【347-367】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,西安电子科技大学,卓越工程师学院,计算机-3粤港澳 非全日制,第三方拟录取最低分,330,330,391,351,348,351【330-391】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,西安电子科技大学,卓越工程师学院,网安-粤港澳 基地专项,第三方拟录取最低分,347,347,419,374,128,374【347-419】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,西安电子科技大学,卓越工程师学院,电子信息-网安 粤港澳非全,第三方拟录取最低分,334,334,410,357,354,357【334-410】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,西安电子科技大学,卓越工程师学院,计算机-2长三角 基地专项,第三方拟录取最低分,329,329,392,352,347,352【329-392】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,西安电子科技大学,卓越工程师学院,网安-长三角 基地专项,第三方拟录取最低分,300,300,386,330,330,一志愿 330【300-386】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,西安电子科技大学,卓越工程师学院,,第三方拟录取最低分,303,303,384,337,329,337【303-384】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,西安电子科技大学,卓越工程师学院,,第三方拟录取最低分,323,323,336,330,325,330【323-336】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,西安电子科技大学,卓越工程师学院,,第三方拟录取最低分,320,320,350,334,332,334【320-350】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,西安电子科技大学,卓越工程师学院,,第三方拟录取最低分,325,325,364,347,338,347【325-364】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,西安电子科技大学,卓越工程师学院,,第三方拟录取最低分,311,311,392,346,341,346【311-392】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,西安电子科技大学,卓越工程师学院,,第三方拟录取最低分,345,345,360,353,317,一志愿 353【345-360】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,西安电子科技大学,卓越工程师学院,,第三方拟录取最低分,285,285,412,335,329,一志愿 335【285-412】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,西安电子科技大学,卓越工程师学院,,第三方拟录取最低分,356,356,404,375,107,375【356-404】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,西安电子科技大学,卓越工程师学院,,第三方拟录取最低分,309,309,365,338,338,338【309-365】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,西安电子科技大学,卓越工程师学院,,第三方拟录取最低分,345,345,406,368,103,368【345-406】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,西安电子科技大学,卓越工程师学院,,第三方拟录取最低分,305,305,397,347,347,347【305-397】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,西南大学,物理科学与技术学院,电子信息,第三方拟录取最低分,277,277,360,326,315,326【277-360】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,西南大学,物理科学与技术学院,,第三方拟录取最低分,310,310,405,349,339,349【310-405】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,西南大学,物理科学与技术学院,,第三方拟录取最低分,289,289,354,317,315,317【289-354】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,西南大学,物理科学与技术学院,,第三方拟录取最低分,272,272,344,303,298,303【272-344】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,西南大学,物理科学与技术学院,,第三方拟录取最低分,311,311,420,354,155,354【311-420】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,西南大学,物理科学与技术学院,,第三方拟录取最低分,308,308,417,354,354,354【308-417】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,西南大学,物理科学与技术学院,,第三方拟录取最低分,283,283,345,308,308,308【283-345】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,贵州大学,大数据国家重点实验室,电子信息-大数据方向,第三方拟录取最低分,255,255,404,330,309,330【255-404】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,贵州大学,大数据国家重点实验室,,第三方拟录取最低分,251,251,404,325,251,325【251-404】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,贵州大学,大数据国家重点实验室,,第三方拟录取最低分,255,255,362,300,255,300【255-362】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,贵州大学,大数据国家重点实验室,,第三方拟录取最低分,294,294,382,336,291,336【294-382】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,贵州大学,大数据国家重点实验室,,第三方拟录取最低分,355,355,429,377,355,377【355-429】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,贵州大学,大数据国家重点实验室,,第三方拟录取最低分,313,313,393,351,308,351【313-393】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,贵州大学,大数据国家重点实验室,,第三方拟录取最低分,326,326,431,360,322,360【326-431】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,贵州大学,大数据国家重点实验室,,第三方拟录取最低分,286,286,373,316,286,一志愿 316【286-373】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,贵州大学,大数据国家重点实验室,,第三方拟录取最低分,296,296,372,329,296,329【296-372】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,南京理工大学,网络空间安全学院（工业互联网研究院）,网络空间安全,第三方拟录取最低分,337,337,382,343,325,343【337-382】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,南京理工大学,网络空间安全学院（工业互联网研究院）,电子信息-网安方向,第三方拟录取最低分,337,337,382,353,335,353【337-382】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,南京理工大学,网络空间安全学院（工业互联网研究院）,,第三方拟录取最低分,272,272,307,290,260,290【272-307】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,南京理工大学,网络空间安全学院（工业互联网研究院）,,第三方拟录取最低分,341,341,405,362,340,362【341-405】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,南京理工大学,网络空间安全学院（工业互联网研究院）,,第三方拟录取最低分,347,347,384,369,340,369【347-384】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,南京理工大学,网络空间安全学院（工业互联网研究院）,,第三方拟录取最低分,260,260,315,287,260,一志愿 287【260-315】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,南京理工大学,网络空间安全学院（工业互联网研究院）,,第三方拟录取最低分,300,300,335,323,290,一志愿 323【300-335】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,南京理工大学,网络空间安全学院（工业互联网研究院）,,第三方拟录取最低分,308,308,359,328,305,328【308-359】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,南京理工大学,网络空间安全学院（工业互联网研究院）,,第三方拟录取最低分,319,319,403,351,315,351【319-403】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,暨南大学,智能科学与工程学院,人工智能,第三方拟录取最低分,320,320,365,342,327,342【320-365】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,暨南大学,智能科学与工程学院,电子信息-人工智能,第三方拟录取最低分,308,308,385,349,337,349【308-385】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
